timestamp,x,y,z,roll,pitch,yaw
1720639343.8415866,0.3382722361856141,-0.006574294457752161,0.00801684863497342,0.0011126251434697759,-0.001669045397474589,0.0018738895512702169
1720639344.2421792,0.31112191015132884,0.0003800733721746715,0.006743690334013709,0.001038692552669283,0.0020834571584629202,-0.0042101010351239644
1720639344.6427002,0.3345809070326555,0.008134119565951062,-0.0006047897266032575,-0.0011632924468239455,0.0045997113596787376,0.0015293749816269423
1720639345.0429525,0.33685222442071555,0.09389275848774441,0.23096843030620653,-0.0016269083700233557,0.00979196195856602,0.0025410184175465107
1720639345.4421937,0.3896853058199485,0.0010281151853135443,0.01573555481216988,-0.0018425681413552996,-0.001766456990068388,8.029153790812177e-05
1720639345.842428,0.38672254416652546,0.003929602334911072,0.014944266079449813,0.000703755186113348,-0.00252845725578843,0.0007428487987299681
1720639346.242459,0.3867365588938173,-0.0024203115401697263,0.011926104404840439,0.0006235962897339669,-0.0006650993800845217,-0.0004225385852219679
1720639346.6426785,0.3921772853006651,0.003058945260341821,0.01363418303051065,-0.0016492005224120934,-0.0033542251416862623,0.0005561490869431591
1720639347.0423114,0.3811845360093408,-0.0006065719076185475,0.009268544608476566,0.0023418201249020497,9.785465164835472e-05,0.00038375494319025375
1720639347.442352,0.37781896206565907,0.002958249421273746,0.002742077802951807,0.0012238593394359731,0.0003666181134043267,-3.755102816605952e-05
1720639347.84237,0.3927387730394037,-0.0004113896740774309,0.012298421295631124,0.0022083235907836398,-0.0011981581470266178,-0.0005499751059434872
1720639348.2424831,0.37870917097449514,-0.004824747123075189,0.03242468846066083,-0.0006665615419479147,-0.0066005713885499695,-0.0018707490197712204
1720639348.6422498,0.39021527010359097,0.010523944324669805,-0.0027518448751698934,0.0016610094756068711,0.0023941168967791526,0.0014729092566049251
1720639349.0424879,0.3789665674419107,-0.010950692982257764,0.0012815191718425541,0.00047329300008197757,0.0014965241295994414,-0.0015067497006584806
1720639349.4427638,0.3881003565639672,0.002384199520212477,0.025433280653420483,-0.00022813102096553222,-0.0038846654785409385,0.0001563777152063964
1720639349.8431602,0.3836645751981697,-0.0025746730847760273,0.02700711586984589,0.0003604791234453515,-0.004135648042231432,-0.0011200885128633345
1720639350.2427747,0.38069227420330287,-0.008410875259432979,0.000864981560039873,-0.0012618629784392468,0.0003885200357502949,-0.0021274110761689813
1720639350.6430254,0.38428136024444665,0.014831345580298607,-0.006897417005290131,0.0018015460102184034,0.0009555039356334838,0.0009764779141378301
1720639351.0427103,0.38698848012022374,-0.007185720381651102,0.008921428256027956,-0.0024972582453874313,-0.0001743942585421543,-0.0011260005812984792
1720639351.4429548,0.3780988930450046,0.005392032391932796,0.03316489406878073,-0.0007993672331046161,-0.0045360043961866214,0.00019903140162924696
1720639351.8428519,0.3881266180978286,-0.0075558403529202185,-0.042601845002867476,0.007845572542876373,0.0069713237370729875,-0.0010793360530420035
1720639352.2429922,0.38435591298007776,-0.007656194628144087,-0.0035366166977048334,-0.0035248382639554406,-0.00014468747997820053,-0.0016370915973441202
1720639352.6428797,0.3788659448422656,0.022445229081103295,0.03112165355114741,0.00976628521153751,-0.0029060409697858613,0.0017891787422082668
1720639353.0432062,0.37254835894766797,-0.03332236774256593,0.0483245646801401,-0.0006081482458889456,-0.0049534154639319095,-0.003467989487819382
1720639353.44255,0.38842278286004284,-0.02793673789419891,-0.04073028698358214,-0.007228195952524998,0.004616208036648084,-0.004639601843059048
1720639353.8433847,0.38482454912177966,0.00719097985048743,-0.10203171736592884,0.003283867271625382,0.011679364108521773,0.00038421226944098026
1720639354.2429566,0.3741878669052833,-0.018111517643016706,0.011645475838287183,-0.007432650078707938,-0.0003194866756346393,-0.0031850098098059076
1720639354.643108,0.3859884322692498,0.007060401702803255,0.04306008927676773,-0.0011567822808127256,-0.0036612465123586624,0.0005504183270966346
1720639355.0426888,0.3809887341155034,0.009626134104608976,0.04429914090705038,0.0001300961456878498,-0.004441356251287942,-0.0002264293429894091
1720639355.4429877,0.38257128107208443,-0.013466654305226037,0.002191764182765955,0.003937590846397541,0.0007989743115763837,-0.001705820315344962
1720639355.8428357,0.381593019744254,-0.015651330112004584,0.004104999112774444,-0.00401949027140894,-9.250933189086652e-05,-0.0024127658611494854
1720639356.24306,0.38461323397785874,0.017500422435298292,-0.016725353240116404,0.002542411864100859,0.0020074812497952177,0.000973846620794596
1720639356.6428108,0.38156350927472665,-0.02749535955493438,0.02231922044997823,0.0009547833657699697,-0.0012304002783478651,-0.0028813427811336004
1720639357.0432808,0.3829982568698298,-0.014607192131379896,-0.0033248014330973666,-0.002129743477826314,0.000636840522350246,-0.0019267575435090389
1720639357.4427927,0.38649478084863464,-0.003353027156363634,-0.04584244705749544,-0.0005368327652228922,0.003610269499472629,-0.0011653332296328836
1720639357.8428035,0.37849634311720204,-0.024942119676731028,0.03725127488106178,-0.00039586617856886893,-0.0020075365198886086,-0.0022431842859528344
1720639358.2427812,0.3843044235751648,0.008790296563723925,0.04381198879431636,0.0020666299800471675,-0.0030617408950364133,-0.0004130778590595631
1720639358.6431365,0.3833409254740287,-0.01722498365759741,0.03389909857920403,-0.0015527939145764682,-0.0020162809150754413,-0.0021083432005188957
1720639359.0429459,0.37968923655536,-0.004944007239809859,0.015797397479274906,0.0014773342801648222,-0.0007688141678710014,-0.0013338180357250376
1720639359.443158,0.38041128897461807,-0.021000539014177307,0.009142543901822172,0.0008566675874364928,-0.00022748326635801952,-0.002349496848143827
1720639359.8427713,0.39370249839013455,0.010451857497409279,-0.014107630618941283,-0.0017336157203005384,0.0009487275577473309,-0.0005816103059127706
1720639360.242904,0.37804025685437204,0.1067215504515861,0.015581719875691298,0.003619881514849235,-0.0006571503120487154,0.005751984568473379
1720639360.6426516,0.3902010883264782,0.2934860026502092,0.06911104470471503,-0.002152739421148341,-0.004521489891029518,0.01758711118859605
1720639361.0427914,0.3742885580301166,0.3617535083441041,-0.25631828770374043,0.0026458031039668776,0.016762171811997906,0.02288186751801067
1720639361.4425294,0.3861130250973186,0.35595026419810205,-0.16703481824900415,-0.00013880281894666666,0.010136311240848794,0.02130694523041771
1720639361.8426178,0.3846788814759296,0.40360812537427937,-0.05063464411327977,-0.001252008162576502,0.003293759256430162,0.02424104167657967
1720639362.2424574,0.3650030316661595,0.4684018932613935,0.36356372509159784,-0.0025751382851507874,-0.02014035367120881,0.02816531187145483
1720639362.6429284,0.3822853882984261,0.49527890095172933,0.1245811574131878,-0.00027882237435726017,-0.006793998741210006,0.02986969368270807
1720639363.0426795,0.3868133947478803,0.5339602855118938,0.03052166827897878,0.0017789677002544185,-0.0013578260567668199,0.032007972943859604
1720639363.4430604,0.38508527329767855,0.5411131456109339,-0.2021192375067715,-0.00018207019739168492,0.01118719622473674,0.03224590676909953
1720639363.8426003,0.38134517196092327,0.5799221616267357,-0.0852388741630877,-0.0014684186137519269,0.004739220954685486,0.03418440229578159
1720639364.2427626,0.3855395526186675,0.6595351996828617,-0.026181100386864865,-1.6768720423950672e-05,0.0018466897559712425,0.03790798578677572
1720639364.6423671,0.3780616731384118,0.6394872350960841,0.12467319105963957,-0.00024152610624307723,-0.005969929135765328,0.037798079361460186
1720639365.0430765,0.35826649607954086,0.08643866115620107,0.14594644711996232,-0.0022376315673233835,-0.006909316500095741,0.010046680539509176
1720639365.4426384,0.37221547100157726,0.1699170087896457,0.16664914891806976,0.00039731325529430907,-0.008116998484830162,0.013941749947201173
1720639365.842828,0.37627751662652636,0.1246496830817696,0.006424046040958635,-0.0018627655363421159,7.220443070954374e-05,0.011736321844606842
1720639366.2425065,0.3716520665182135,0.14850782353616868,-0.06259669291399331,0.002297632117839234,0.002768425078244263,0.01263178635421185
1720639366.6430573,0.3731962397807045,0.22543263237458397,-0.028473072468098472,0.00021509042967894198,0.0015478180920609486,0.016513195991430144
1720639367.0425956,0.37321564491229603,0.2219944583926774,0.04382269824675129,0.001438636648896914,-0.0020154621964239006,0.01636768777397168
1720639367.4429162,0.3664042260443471,0.16006651138929032,0.0027552095359139714,-0.0005110610765015402,0.00018015207411381517,0.013264818032067508
1720639367.8423753,0.37588657710321816,0.19533002574019023,0.06612293503103646,-0.002740108419151999,-0.0028480947339688534,0.015035050124965447
1720639368.2430184,0.3746954809078187,0.23611746441764106,0.02333094904614928,0.0006046818368558389,-0.000926641014917351,0.01682109859866868
1720639368.6429434,0.37321289922905565,0.20206419832275918,-0.09737151673803544,-0.002301663743638902,0.00443153166303123,0.015160606486397922
1720639369.043085,0.3576734514271965,0.15336246984533008,-0.06348671787362994,0.0020765527886935707,0.0026216196252506485,0.013764239080830734
1720639369.4429386,0.35856819791527694,-0.05122491643978302,-0.19373171856693702,0.001457686028403483,0.008321084981963489,0.004360915854104811
1720639369.8430638,0.3575864226876015,0.010216354419224189,-0.16832531696785244,0.0001304355468062085,0.0069922054498838815,0.0070773435529333465
1720639370.2426605,0.3536203064229935,-0.0004412326104119545,0.034161690731060464,0.0016504566992340554,-0.0011233377005506195,0.006689596268818978
1720639370.6429121,0.3581678640445205,-0.018956629209612087,0.10503058192589082,-0.0008610654329281472,-0.0039006655395172896,0.006140747814646272
1720639371.04274,0.34628355638285363,-0.03923313277513934,0.15610994124473082,-0.0009903307374360896,-0.005634392340729155,0.005237685203062771
1720639371.4429765,0.3493554281576881,-0.01982385790081158,0.10207693262817452,-0.0003790093602437378,-0.0037897224343601543,0.006025069606250028
1720639371.8425672,0.3580835864625899,-0.013957782688825323,-0.04155174199703364,0.0006709465001984872,0.001542182101825773,0.00628834597806811
1720639372.2430136,0.34512777417038976,-0.08581621528908881,-0.056203377804764136,0.002035362903573278,0.002189661961137679,0.003378706751628155
1720639372.6425252,0.35321003776007537,-0.061130113623339075,-0.02425291511671996,0.0026661607219544536,0.0006727056782092067,0.004432601738496749
1720639373.0427148,0.34289084783951895,-0.09176245447646343,-0.05386786690752709,0.0005694373098994283,0.002301503248983705,0.0033242657451501645
1720639373.442654,0.341038857082302,-0.1287761313443502,-0.03595723659066265,0.0024650141726368677,0.001403893052048799,0.0018260353214192835
1720639373.842917,0.35091690142259824,-0.05184768041739114,-0.10193293321081268,0.002251670290407167,0.003571493510852175,0.00468783553700872
