timestamp,dx,dy,dz,droll,dpitch,dyaw
1.720639348642249823e+09,3.895629969830029515e-01,4.812426639196273025e-03,7.980577565958511810e-03,1.658276497232991087e-03,2.391731452149548076e-03,1.479851907072202632e-03
1.720639349042487860e+09,3.783131573880916809e-01,-2.792978145458448885e-03,7.806866831623747276e-03,4.677874711051180768e-04,1.503503156585539458e-03,-1.501515804230657255e-03
1.720639349442763805e+09,3.894170492757316193e-01,1.713847898429671050e-03,4.153041498255077499e-03,-2.253137498588935004e-04,-3.885461114065069665e-03,1.397606503185107156e-04
1.720639349843160152e+09,3.849213057952509121e-01,4.049196883855674979e-03,4.271000137920801139e-03,3.645352187887027366e-04,-4.130604658908243465e-03,-1.137273094325050651e-03
1.720639350242774725e+09,3.802874673976342490e-01,3.643698186596931819e-03,5.235517370894360659e-03,-1.251166086168143321e-03,3.987748433729176867e-04,-2.131831744499050347e-03
1.720639350643025398e+09,3.840716044746446123e-01,8.332199720760614589e-03,7.408211138118401748e-04,1.799459195866807797e-03,9.477087489988544888e-04,9.878579900531583510e-04
1.720639351042710304e+09,3.868736702412816086e-01,-1.136944925585522915e-03,9.469087214478925235e-03,-2.493435070670280401e-03,-1.647870521104266572e-04,-1.135887254853385929e-03
1.720639351442954779e+09,3.796892775142163834e-01,2.701068450978382721e-03,2.477106788580759472e-03,-8.121092425593839145e-04,-4.534368101036356791e-03,1.840597418388811575e-04
1.720639351842851877e+09,3.852043758344820268e-01,2.796922796802243840e-03,1.169929117407145745e-02,7.871912222118793850e-03,6.953571279919357195e-03,-1.001200504686809972e-03
1.720639352242992163e+09,3.842021072397996395e-01,2.602336743968109139e-03,-3.619475616204714894e-03,-3.523087935769207615e-03,-1.163317527066443091e-04,-1.643157921197454597e-03
1.720639352642879725e+09,3.801653613282582334e-01,9.008918757013126971e-03,6.576100353445284846e-03,9.748403408613930121e-03,-2.967650955407075131e-03,1.785321484495310928e-03
1.720639353043206215e+09,3.736872302644569932e-01,-4.947320500668496088e-03,7.245301980094773567e-03,-6.091831793356321852e-04,-4.895444152021699580e-03,-3.549155639158485271e-03
1.720639353442549944e+09,3.858548020219750851e-01,8.095838787935020348e-03,5.904249188474645048e-03,-7.153013015363504472e-03,4.736588850725143018e-03,-4.635025567851527167e-03
1.720639353843384743e+09,3.797998690104533726e-01,7.537821163272059389e-04,8.940176222830893693e-03,3.416713535007915616e-03,1.163721150633123536e-02,4.952708715075643774e-04
1.720639354242956638e+09,3.739085567009553523e-01,5.910225061465964116e-03,7.386120023876855713e-03,-7.457781440016787028e-03,-2.005035150434153479e-04,-3.136050565859581449e-03
1.720639354643107891e+09,3.874733508929103509e-01,-4.481056120589639591e-03,3.465998420400548223e-03,-1.205144235053608095e-03,-3.646623007999894028e-03,5.437445638628209945e-04
1.720639355042688847e+09,3.827569063038574471e-01,6.822339498578495511e-03,-3.677233032455551505e-03,6.853399281220374823e-05,-4.442052741981949993e-03,-2.392762754063777341e-04
1.720639355442987680e+09,3.819660105921734439e-01,1.412208624168317158e-03,1.064292346977039651e-02,3.950637088022955143e-03,7.490268560370605400e-04,-1.698402363061135090e-03
1.720639355842835665e+09,3.812514728379315376e-01,3.970284488059937222e-03,4.181465099857272286e-03,-4.018991534058080281e-03,-1.300099227807827162e-05,-2.415493344025217495e-03
1.720639356243060112e+09,3.840082978249803047e-01,2.889018002053598644e-04,6.488516419041074137e-03,2.577628849469722639e-03,1.958447611028812929e-03,9.810764444725238870e-04
1.720639356642810822e+09,3.815157903666877570e-01,1.097781697432182900e-03,6.744774065432971796e-03,9.297675419940815231e-04,-1.230810248232350190e-03,-2.889323850019793766e-03
1.720639357043280840e+09,3.823827955791310185e-01,7.761509460746870981e-04,5.076417983758738268e-03,-2.116778454882682452e-03,6.915038062136336094e-04,-1.922248600681905140e-03
1.720639357442792654e+09,3.847365511759195389e-01,2.916118377816452265e-03,3.079330165205382275e-04,-4.585529416105513950e-04,3.626087215865769764e-03,-1.149395498296655561e-03
1.720639357842803478e+09,3.788338438047110235e-01,-4.234266387381531785e-03,9.153028181706374458e-03,-4.518818118248486165e-04,-1.989335873100239738e-03,-2.248754202675422396e-03
1.720639358242781162e+09,3.857684672118048552e-01,5.479556671317934412e-03,7.921274219339718113e-04,1.987570020010103085e-03,-3.111602331263396692e-03,-4.282300428450684605e-04
1.720639358643136501e+09,3.838164457313883449e-01,1.692152885946771610e-03,6.442361165608404341e-03,-1.602582574915105938e-03,-1.964387465366979058e-03,-2.120025146943695701e-03
1.720639359042945862e+09,3.799216671290561176e-01,4.275111258057306268e-03,5.378390090042660214e-03,1.458961063190055774e-03,-8.046262055969588545e-04,-1.332937155223510228e-03
1.720639359443157911e+09,3.800448164092828374e-01,2.907091696292700683e-03,6.868563655800740374e-03,8.578902577683973803e-04,-2.401466591974710241e-04,-2.347795380761081262e-03
1.720639359842771292e+09,3.934634962068232489e-01,6.018003688541951821e-03,2.274038418273883339e-03,-1.700687812202762716e-03,1.006377584230166988e-03,-5.819644278266256077e-04
1.720639360242903948e+09,3.802785050479706164e-01,6.909269405032239519e-03,5.658383014553170637e-03,3.580997585195448349e-03,-7.979073453674434546e-04,5.758276230393421895e-03
1.720639360642651558e+09,3.957192614586050872e-01,2.694758057576613405e-03,-1.247868536089189601e-03,-2.333756708401531644e-03,-4.602264582366011325e-03,1.754350757046164999e-02
1.720639361042791367e+09,3.675564490647668658e-01,-1.237708140371218159e-02,1.963320238305525309e-02,2.608562263676523357e-03,1.660845210707839747e-02,2.299753677945983246e-02
1.720639361442529440e+09,3.836644942271356107e-01,6.357187617612781484e-03,-1.523883844977736400e-03,-9.604214121070996785e-05,9.957110062544849427e-03,2.139173055159306405e-02
1.720639361842617750e+09,3.862646843509611183e-01,3.518857879517835966e-03,-1.879439373244116713e-03,-9.114019175930991026e-04,3.055773223016977624e-03,2.428802762972951182e-02
1.720639362242457390e+09,3.744336943525394257e-01,-5.059727595129217799e-04,3.774042179225366341e-03,-7.472657001841995694e-04,-2.044155326371877024e-02,2.803750935687615575e-02
1.720639362642928362e+09,3.880891565893138107e-01,-2.511507020852531136e-03,2.845938003534865222e-03,3.709138651607599320e-04,-6.954805714266765193e-03,2.982942321847372596e-02
1.720639363042679548e+09,3.895145361510732318e-01,-1.609187662996286548e-03,8.307746760210229370e-03,1.764868237360320800e-03,-1.327103228128567736e-03,3.201007839532373639e-02
1.720639363443060398e+09,3.799876785627459008e-01,-1.284585941436741478e-03,7.793510464211039421e-03,-2.046785556246748065e-03,1.078304639839289258e-02,3.230903688389197281e-02
1.720639363842600346e+09,3.793785219603320602e-01,-3.971281667223684548e-06,1.932235508480382611e-03,-2.135939670101476805e-03,4.197448834364791992e-03,3.421899893393889891e-02
1.720639364242762566e+09,3.811207876439784981e-01,9.155884715748872915e-03,5.967217659172203287e-03,-6.375661046727107125e-05,1.670368666966126625e-03,3.791607570057927562e-02
1.720639364642367125e+09,3.821461912924669635e-01,-9.131145309848926264e-03,2.745198345548808660e-03,1.682413650672327657e-03,-5.951279052686331283e-03,3.775861089823709382e-02
1.720639365043076515e+09,3.778238827633683128e-01,-7.633084735812841262e-03,4.666273773248789079e-03,-1.020225540253711733e-04,-7.303867998556201613e-03,1.000882892073137916e-02
1.720639365442638397e+09,3.884501151805100916e-01,9.211051458537263112e-04,1.880917371820045852e-03,2.764830433337637713e-03,-7.689565721727076308e-03,1.390652915276149523e-02
1.720639365842828035e+09,3.900435520539330403e-01,7.888377336828190575e-04,1.062878093465319598e-02,-1.906028485543252672e-03,-5.922597654448580329e-04,1.171526578446788029e-02
1.720639366242506504e+09,3.813192041302591595e-01,5.598819505175390773e-03,1.479892719717749603e-03,1.156309906294029737e-03,3.294467255279931450e-03,1.266027719109488053e-02
1.720639366643057346e+09,3.828686015094057149e-01,-2.222730483793892986e-03,7.593202776715118722e-03,-4.260965570412798505e-04,1.424014722218425177e-03,1.651976827653020216e-02
1.720639367042595625e+09,3.847620238955458127e-01,-1.121842659617837412e-03,3.238575434362784503e-03,1.965562913064064585e-03,-1.486743627856057515e-03,1.636944541123853611e-02
1.720639367442916155e+09,3.784086467744738336e-01,2.842554285755951628e-03,8.703610514784151583e-03,-6.295084868144383474e-04,-1.275167052823267255e-04,1.326042162370122922e-02
1.720639367842375278e+09,3.888260542046390045e-01,8.732717731156571135e-04,8.241582338231769316e-04,-1.564760612377458313e-03,-3.785867959214650469e-03,1.499542642977131149e-02
1.720639368243018389e+09,3.837608454522571932e-01,3.293254646708447661e-04,6.925476950639245996e-03,7.445815032459266120e-04,-7.214493982989900189e-04,1.682555063985013977e-02
1.720639368642943382e+09,3.807952716478227861e-01,2.040168654643981574e-03,6.319981358736191483e-03,-4.069035326661096102e-03,3.006350957257097889e-03,1.513784642555533917e-02
1.720639369043085098e+09,3.753737116262345075e-01,-1.462485256721394837e-02,4.975031214475622576e-03,6.754620769176480780e-04,3.206717341232012686e-03,1.377878289349175611e-02
1.720639369442938566e+09,3.787868178100751160e-01,1.000429860041217832e-02,1.010051854124527186e-02,-2.303540938573742786e-03,8.115779277628076827e-03,4.367629205133582472e-03
1.720639369843063831e+09,3.767028077646333295e-01,2.692188702233396305e-03,7.072117710381210613e-04,-2.908340135762369806e-03,6.336269063097921261e-03,7.088930254294693173e-03
1.720639370242660522e+09,3.787687174573068360e-01,3.381257088163059678e-03,6.095505995315309532e-03,2.043197321749686424e-03,-2.683664599822943586e-04,6.670731806061633296e-03
1.720639370642912149e+09,3.879331834143225355e-01,1.141215903146625740e-03,1.832564626207729835e-03,1.039501629898708463e-03,-3.876882425357663919e-03,6.124485428923668109e-03
1.720639371042740107e+09,3.788390502699708340e-01,-6.024050357844138196e-04,8.694538083140149198e-03,1.706525617122994819e-03,-5.478620554644875185e-03,5.211048243491399161e-03
1.720639371442976475e+09,3.792530543474345595e-01,-1.002822573215315059e-03,3.617082166003753041e-03,1.403565487184603271e-03,-3.561803264115814827e-03,6.009324050443735910e-03
1.720639371842567205e+09,3.837885033322261386e-01,9.741832412427361759e-04,1.680087889658042144e-03,-1.420018363879607052e-04,1.647019039568098364e-03,6.295313679941744699e-03
1.720639372243013620e+09,3.766379357318374588e-01,3.718851655200060453e-03,7.945858280840899235e-03,7.630933572071262440e-04,2.873153342381140618e-03,3.392349876408714930e-03
1.720639372642525196e+09,3.832954187892935738e-01,3.765754809438840237e-03,1.344385296069927280e-03,2.037351651551787962e-03,1.828755816049909555e-03,4.440985429954971524e-03
1.720639373042714834e+09,3.773729554190695668e-01,-1.757803479799193705e-03,8.992521866253138513e-03,-5.856553173887731707e-04,2.269722094184078998e-03,3.341928965056987100e-03
1.720639373442653894e+09,3.781652095797343738e-01,4.683834731581659402e-03,8.671539489172793228e-03,1.499980567269720930e-03,2.401344629440194112e-03,1.834531725823557646e-03
1.720639373842916965e+09,3.776690733178024728e-01,1.762318905771956051e-03,2.148604404098872125e-03,2.927279025803137158e-04,4.174831697688619059e-03,4.717471640368899391e-03
1.720639374242672920e+09,3.857660896228975456e-01,1.013587487447398239e-02,1.676720350213387837e-03,-1.251634939075039902e-03,-5.710439527457644715e-04,4.678074442532494104e-03
1.720639374643223286e+09,3.861857007640188133e-01,1.150647519406271089e-04,5.134604186068428971e-03,8.652342393453713119e-04,-3.001651752677858553e-03,6.460366593829165900e-03
1.720639375042926550e+09,3.924344584883773801e-01,5.784927781712539789e-03,2.802456472533809435e-03,-3.436151843864559529e-03,-6.392567179046793058e-03,1.508159406093832755e-02
1.720639375443052769e+09,3.817819137658353679e-01,-8.055353170671204072e-03,3.785814826524058589e-03,6.538799001002626671e-04,-7.024851291173694889e-03,1.706881493041728648e-02
1.720639375842626572e+09,3.760153071586646023e-01,3.590095016391577076e-03,6.621728067188014169e-03,-6.177518198236562697e-04,-2.661756130881043347e-03,8.433086661280082136e-03
1.720639376242851496e+09,3.863093374709134498e-01,4.847504785468119241e-04,5.895466253378679397e-03,1.175054293730051812e-03,4.584865332075915845e-03,8.159222970392345300e-03
1.720639376642503977e+09,3.871791537310509401e-01,2.161575829006287010e-03,6.464281695422942862e-03,-1.405120222674397304e-03,5.654765349446755351e-03,7.482677683713084490e-03
1.720639377043176174e+09,3.787675846144444858e-01,7.751432505100856046e-04,3.608219458328739294e-03,1.026210852509306911e-03,-1.249846535467113995e-04,8.931968693554167421e-03
1.720639377442819357e+09,3.763182670007291786e-01,8.755606387244157509e-04,5.654984223301014017e-03,5.170126653116635792e-04,-2.542751233596263205e-04,7.541071323458069242e-03
1.720639377842995405e+09,3.879335022241892084e-01,6.371106172295458794e-03,8.169501826906052548e-04,9.461960739113662363e-04,-1.518188142523690942e-03,8.686783408411670807e-03
1.720639378242514133e+09,3.851404191429287360e-01,1.795655927500126132e-03,4.191954142394822835e-03,3.744512903483353857e-03,-4.903979223135790377e-03,7.141054924142145599e-03
1.720639378643052578e+09,3.802433615953365598e-01,-1.206780816521699825e-03,5.646424507495017078e-03,1.588719655102266860e-03,-2.662060083661543786e-03,8.466349074529082308e-03
1.720639379042790890e+09,3.870576952754405942e-01,6.951623206245208068e-03,2.967252367423905621e-03,2.197765489089593873e-03,-4.344515258960290893e-03,8.271931871613999454e-03
1.720639379443061829e+09,4.007278649451142538e-01,7.360217470879763628e-03,-5.561832022084574681e-03,-1.632213463485968985e-03,-1.677321265362774483e-02,8.258482907131768289e-03
1.720639379842942953e+09,3.474378645745943572e-01,-1.162612532181950785e-03,2.715901155678376172e-02,9.306622184884733029e-03,1.223513935120634777e-02,7.753420603208136669e-03
1.720639380242652178e+09,3.964475290691724663e-01,-5.141871185706332371e-03,-1.492485673874628400e-03,-5.132739186798729140e-03,6.156676296900531753e-03,8.138797190312244828e-03
1.720639380542528152e+09,3.174131732857691790e-01,9.240950082101791890e-03,-1.745168491213966097e-02,6.225637002670324043e-03,-1.079372452958793360e-02,1.195695389430077339e-02
1.720639380942892551e+09,3.803416297124008194e-01,1.007249362284690737e-03,1.899265228185650911e-02,-6.331278242216344283e-03,-1.022121933159692020e-02,4.370219023277502161e-03
1.720639381242616653e+09,3.067524895241981464e-01,7.771654362258927952e-03,1.087030423394981168e-02,-8.437146001297901208e-04,7.590911953732071282e-03,1.278651261342964203e-02
1.720639381642569065e+09,3.575492059721209204e-01,-2.514669192744662437e-03,4.729561895393667378e-03,3.250818445578137258e-03,1.672307453452481774e-02,2.756682331391488439e-02
1.720639382042848349e+09,3.998082209750344895e-01,-6.400801876033483944e-05,4.185109946776967814e-03,-3.867147106056883794e-03,-1.247350693515558717e-03,2.309030922493130952e-02
1.720639382442643404e+09,3.604250157889771211e-01,1.560356008024438475e-03,1.156620147414212044e-03,-1.803462773942145702e-04,-3.737923580006352609e-03,1.135126371450186598e-02
1.720639382842314482e+09,3.812011916131399780e-01,-2.393775187499606015e-03,9.039558996575235150e-03,-7.366215271539725126e-04,-1.973271057539527362e-03,1.079238424804525830e-02
1.720639383242648840e+09,3.802846040883154366e-01,1.595921593442534408e-03,2.452490525714084556e-03,-1.572982537939371329e-03,1.618053109049499838e-03,1.043987714842864283e-02
1.720639383642607927e+09,3.784363766462575662e-01,3.506020316318463818e-04,4.118763869464468416e-03,1.848545502893654015e-04,9.605389594058433289e-04,1.232058818214768099e-02
1.720639384042532206e+09,3.874369195680588129e-01,-1.101023371010752087e-03,4.290742528325790402e-03,-2.249210372614170606e-03,2.036352701983767943e-03,1.039447417970530002e-02
1.720639384442909956e+09,3.736116387911058712e-01,3.364687006421410165e-03,8.243293256470442601e-03,1.064808047895774356e-03,4.396569415457518559e-03,1.035314260149938423e-02
1.720639384942704678e+09,4.659639640217306811e-01,6.635589631178344730e-03,2.947218380110798452e-03,7.482278361554495303e-05,2.188711430090473087e-03,1.146160271539404911e-02
1.720639385342494011e+09,3.800565096831899914e-01,-5.675387320909925639e-04,4.943583645599997599e-03,1.915253181666549487e-04,-9.695535181357683996e-04,1.044968691618210557e-02
1.720639385742933989e+09,3.975038384435456429e-01,3.068188176484114554e-03,5.783407638550734815e-03,-2.314804803814600551e-03,4.951553713938849910e-05,1.615579221749834787e-02
1.720639386142605066e+09,3.819564912384326716e-01,1.120260409367924498e-04,7.179368869677621792e-03,1.656275977344603707e-03,8.687663464519435053e-04,1.805821446136379738e-02
1.720639386543046713e+09,3.736237043254490020e-01,4.752910326258431677e-03,4.415540049243448645e-03,-9.824934709438050851e-04,5.017478410103137776e-04,1.802620745295159879e-02
1.720639386942779303e+09,3.970285059931697447e-01,1.509238484125228444e-04,2.953365434068419993e-03,-3.112213497125536550e-04,-1.691978619805523110e-03,2.240589573831510903e-02
1.720639387343203068e+09,3.791380450672596769e-01,1.729079664424957230e-03,3.899254400065563578e-03,-5.308261063964093453e-04,-3.766398009053872897e-03,2.140080052336790564e-02
1.720639387742664814e+09,3.835272968416814643e-01,-6.141351365802022975e-03,2.343549607122981555e-03,2.286393540592660759e-03,-1.328803589079496916e-03,2.498471586510160602e-02
1.720639388143026590e+09,3.721421201100496567e-01,2.059209909753711380e-03,6.208645362048426444e-03,5.404655755809892499e-03,2.550401563643722724e-03,2.532282468256141783e-02
1.720639388542907476e+09,3.714351601923524537e-01,8.845148908654435274e-03,7.815717681609147399e-03,3.772926741549686579e-04,1.587133400885476497e-02,2.319245402010824963e-02
1.720639388943328142e+09,3.734956120823101910e-01,-2.202415392021067186e-03,4.105592263958027233e-04,5.300654994725072407e-03,7.966486177727105655e-03,2.451091403124634402e-02
1.720639389343209982e+09,3.874495668347367472e-01,5.005284633024933288e-03,8.252795565683042345e-03,-3.707721521608553419e-03,-5.471197919493242523e-04,2.399398298687416969e-02
1.720639389742915630e+09,3.731091886156500115e-01,-7.970316510144537583e-03,3.160621773375407728e-03,5.201908513246431779e-04,-3.892904202087654753e-03,2.778291590481198406e-02
1.720639390142360926e+09,3.788502351609667751e-01,9.835844048412327803e-03,6.804238804333297662e-03,-1.701166372417378886e-03,-2.533389106885053366e-03,2.633283849513453484e-02
1.720639390542460442e+09,3.705965604315193951e-01,-1.290687876483766205e-02,3.938968547621954884e-03,-2.470430227482321630e-03,4.079239590835115337e-04,2.578153514939158369e-02
1.720639390942692757e+09,3.792704712505545195e-01,8.410660730701877835e-03,2.187680328138124318e-03,-7.136844051866079184e-04,9.548188550692060517e-04,2.675737945560963463e-02
1.720639391343064547e+09,3.796282871826893723e-01,-7.398107465025247596e-03,2.443792851698459341e-03,-2.322853307290488351e-03,-2.379197720929759896e-03,2.696388830305435774e-02
1.720639391742863417e+09,3.874620294784710262e-01,7.133564974837938027e-03,2.135845620765095508e-03,2.737809890518534629e-05,-2.854753515587615809e-03,3.030661863314068269e-02
1.720639392142740488e+09,3.768291958990000468e-01,-5.021209428039619810e-03,3.214582791956176536e-03,-4.861758199348677092e-04,-2.662267280514996060e-03,2.797282352971552227e-02
1.720639392542744875e+09,3.756753637234427901e-01,4.524226948389694150e-04,8.371682199957703038e-04,6.516486773604163521e-04,-2.500964335883315570e-03,2.789607415456854533e-02
1.720639392942775011e+09,3.805814209378408086e-01,-5.767950794177325452e-04,7.712954135751549055e-03,-1.870482732715139564e-03,-2.072843213659192330e-03,2.924139987163523399e-02
1.720639393342733145e+09,3.763300001793384308e-01,1.367972963304170441e-04,5.970901767386942866e-03,-4.410834767044638179e-04,-6.131304635594858610e-04,2.873141351474851890e-02
1.720639393742957115e+09,3.789297945879340213e-01,2.664853345112210090e-03,3.394281638559726658e-03,-2.851810709043771375e-03,1.623915786255203386e-03,3.089759286197877805e-02
1.720639394142543316e+09,3.785649280925247329e-01,-6.003850786230486777e-03,3.128314223659730154e-03,-1.050440026599885413e-03,1.739589210414393960e-05,2.936771336509188743e-02
1.720639394543044567e+09,3.626484422855438816e-01,1.721959720823188693e-04,5.169332880196528084e-03,-3.175174851388199750e-03,6.994307957011169918e-04,2.865152192728485578e-02
1.720639394942784309e+09,3.971086224047828961e-01,1.408375276585153340e-03,5.099855725907358889e-03,-9.505007189138572204e-04,-2.709609091889886301e-03,3.134904735192166336e-02
1.720639395343384743e+09,3.709170510963082368e-01,1.544897043478690854e-03,1.762454076105367988e-03,-2.614242343831796496e-03,-1.877948121107309021e-03,2.903716240243292557e-02
1.720639395743193865e+09,3.865015781746490298e-01,-7.912959386768373196e-03,5.873338296050967244e-03,-2.454066659839386228e-03,-1.335306754766785176e-03,1.642302561010841599e-02
1.720639396143435240e+09,3.736135197528036023e-01,2.439243134178014413e-03,4.917314369594074849e-03,-7.957542493286250997e-04,5.964555629844880968e-05,1.270574857834272896e-02
1.720639396543298960e+09,3.895444076174979786e-01,-1.518388175494438661e-04,3.992416413520001595e-03,-2.289264279673462830e-03,8.785467452050443882e-04,1.278518869917648869e-02
1.720639396943555117e+09,3.742751699508900520e-01,2.956760207722946166e-03,3.137888239088409362e-03,-1.227709636327544264e-03,-3.967144211043382995e-04,1.179475408050121091e-02
1.720639397343476772e+09,3.701613781358615296e-01,-5.232520251060287196e-03,6.426306725929479408e-03,-1.116855099802463317e-03,1.002386534737942370e-03,1.001344950310899783e-02
1.720639397743465424e+09,3.864505544196581432e-01,2.665982496130858885e-05,8.684896647986157462e-04,2.202856455608467455e-04,1.015289011732534163e-03,1.092958418441555141e-02
1.720639398143506289e+09,3.642160387630995477e-01,-2.082721535786027575e-03,6.043140917996172798e-03,-3.207291601862158662e-04,3.336432785260079470e-03,8.372664100772220577e-03
1.720639398543220282e+09,3.879703935988399466e-01,8.108807400816937794e-03,1.836121685532382400e-03,1.856166995244241209e-03,-1.559575220080322566e-04,9.103007508066175701e-03
1.720639398943223715e+09,3.791563091529351337e-01,-2.339645214184055914e-03,8.348673723701583935e-03,2.761046395780227241e-03,1.348496486816452844e-03,8.456045497893267121e-03
1.720639399343724489e+09,3.791446144851685629e-01,7.292925404502360875e-03,4.280813629292305397e-03,2.932689198458834912e-03,2.690606410603146870e-03,7.389039190498192765e-03
1.720639399743411541e+09,3.750091636216716928e-01,3.196820355950414066e-03,3.072953065412000265e-03,4.283480270918424079e-03,3.369719246614444330e-03,7.322440412789114027e-03
1.720639400143629074e+09,3.813430535281061018e-01,1.746758175148297940e-03,3.660523315711085475e-03,3.181184247290090410e-03,2.526856929074394742e-03,5.532962484535770657e-03
1.720639400543325424e+09,3.777983474206338954e-01,2.315785396320767763e-03,5.880280537324070536e-03,4.206567176508592930e-03,4.874270675914837980e-03,5.785350211720980892e-03
1.720639400943392754e+09,3.735349763600626094e-01,5.740583304567553960e-03,4.780515320637840002e-03,4.566589790144980933e-03,2.347594494166438395e-03,4.529424463272434948e-03
1.720639401343408346e+09,3.834938184119807691e-01,5.637043155276163890e-03,3.645964465467991210e-03,1.970654251221984257e-03,6.108149321799594134e-04,3.460294440036101784e-03
1.720639401743343830e+09,3.860134781543784754e-01,9.190310341800778798e-03,4.072321854511371658e-03,3.885008543317077651e-03,-1.015319348887100404e-03,5.178625097442367611e-03
1.720639402143408060e+09,3.802327239865636033e-01,9.639982063502874898e-03,4.273716640008960212e-03,1.737690660923697132e-03,-6.548936839377406116e-03,3.147046602140412316e-03
1.720639402543515444e+09,3.868017188094216574e-01,3.643229649859633986e-03,3.003966344120251666e-05,-1.768408904233698294e-03,-5.381439703056045687e-03,2.690102879120178769e-03
1.720639402943128824e+09,3.785095074599936771e-01,-1.471278404809652635e-02,8.231949998892908182e-03,-4.279194577327226877e-03,-6.894355781422945029e-03,5.411672167342881543e-05
1.720639403343419790e+09,3.816138571941418700e-01,-5.039271229793608952e-04,3.294176829198754586e-03,-6.770786522885293215e-03,-2.190898422331777340e-04,6.075105386687471021e-03
1.720639403742817163e+09,3.718157124733622587e-01,2.108018931297131991e-03,7.153711601800492349e-03,-7.480836747538936390e-03,6.537395873198459384e-03,2.603380767198836335e-03
1.720639404143313646e+09,3.678314289433274875e-01,-4.947072301948450025e-03,8.367599637864537102e-03,2.185182121040238953e-03,1.723233167690318979e-02,1.002513697811160259e-02
1.720639404543074131e+09,3.807145515817595971e-01,1.281053478987010871e-02,-1.497820331342264791e-03,5.642677777078615453e-03,7.140189946958974687e-03,4.110646021827930874e-03
1.720639404943208456e+09,3.720113972788056111e-01,9.026754445508367725e-03,2.205932366282767430e-03,6.536464734770569551e-03,9.374375639613408140e-03,4.571451644677009506e-03
1.720639405342997074e+09,3.801351658169078163e-01,4.314980926042349084e-03,3.243710555376734528e-03,1.683367332467316374e-02,-1.524250304286933755e-03,5.147735380573584436e-03
1.720639405743916750e+09,3.868857214311972048e-01,2.067359303368600937e-02,-2.353281196728364971e-03,7.088042751739981155e-03,-1.634188829986893410e-02,2.095589269155713041e-03
1.720639406143463850e+09,3.947487162229174062e-01,-1.247999364417811535e-03,-1.144143992955813302e-02,8.187877998219638548e-03,-3.414608973760202559e-02,2.800887508776282991e-03
1.720639406543252707e+09,3.623291163971443241e-01,9.299564578224084679e-03,3.003930592762790730e-02,1.324255652340601379e-02,4.943564521058485539e-03,-1.591852289875265872e-03
1.720639406943218231e+09,3.726815701254775903e-01,-6.620717760783285250e-03,-6.040149383274791978e-03,1.755085841828581215e-03,2.127007710499229098e-02,3.634986122765901276e-04
1.720639407343409777e+09,3.749864946466533455e-01,1.813993293566720441e-02,6.946576544211701190e-03,6.172560709550030389e-03,1.351903568971191127e-02,-2.214387194036791795e-03
1.720639407743385315e+09,3.856673163188475972e-01,2.315511162677081139e-02,-1.667977393098405130e-03,5.641136098390577523e-03,2.887502168249955758e-03,-1.293602106364898476e-03
1.720639408143291235e+09,3.680297575634622897e-01,5.966038628347570920e-03,1.241129508328658176e-02,8.873422442971540258e-03,-1.038423062777593664e-02,-6.216025064516465326e-04
